code;name;uf;latitude;longitude
4217501;"Seara";SC;-27.1501;-52.3108
4127304;"Terra Rica";PR;-22.7263;-52.6229
1506583;"Santa Maria das Barreiras";PA;-8.8711;-49.7163
2708907;"Satuba";AL;-9.5726;-35.8256
2100154;"Água Doce do Maranhão";MA;-2.8379;-42.1163
1302207;"Juruá";AM;-3.4731;-66.0645
4110953;"Itaipulândia";PR;-25.1412;-54.2975
3150901;"Piranguçu";MG;-22.5279;-45.4961
3509403;"Cajuru";SP;-21.2776;-47.3042
3126109;"Formiga";MG;-20.4650;-45.4296
5103452;"Denise";MT;-14.7275;-57.0538
1400282;"Iracema";RR;2.1646;-61.0550
4306734;"Doutor Maurício Cardoso";RS;-27.5089;-54.3635
3542107;"Rafard";SP;-23.0141;-47.5310
4314902;"Porto Alegre";RS;-30.0282;-51.2286
5202353;"Arenópolis";GO;-16.3872;-51.5603
2401453;"Baraúna";RN;-5.0776;-37.6176
3134400;"Iturama";MG;-19.7277;-50.1936
4209300;"Lages";SC;-27.8169;-50.3258
3305158;"São José do Vale do Rio Preto";RJ;-22.1514;-42.9176
3167103;"Serro";MG;-18.6049;-43.3825
3534302;"Orlândia";SP;-20.7196;-47.8848
2108306;"Penalva";MA;-3.2940;-45.1734
2913804;"Ipecaetá";BA;-12.3161;-39.3075
5103437;"Curvelândia";MT;-15.6122;-57.9177
4102752;"Bela Vista da Caroba";PR;-25.8804;-53.6675
4127403;"Terra Roxa";PR;-24.1650;-54.0974
2700706;"Batalha";AL;-9.6764;-37.1241
3126208;"Formoso";MG;-14.9477;-46.2321
4314753;"Poço das Antas";RS;-29.4503;-51.6695
2614402;"Solidão";PE;-7.6005;-37.6506
4201109;"Anitápolis";SC;-27.9027;-49.1283
4306700;"Dona Francisca";RS;-29.6220;-53.3560
3117900;"Congonhal";MG;-22.1530;-46.0399
2928950;"São Domingos";BA;-11.4649;-39.5278
3305133;"São José de Ubá";RJ;-21.3584;-41.9429
2205706;"Luís Correia";PI;-2.8815;-41.6659
3542206;"Rancharia";SP;-22.2284;-50.8941
3526100;"Juquiá";SP;-24.3259;-47.6321
3158904;"Santana do Manhuaçu";MG;-20.1087;-41.9243
2205573;"Lagoa de São Francisco";PI;-4.3905;-41.6010
5005608;"Miranda";MS;-20.2396;-56.3862
2100105;"Afonso Cunha";MA;-4.1341;-43.3240
3534401;"Osasco";SP;-23.5388;-46.7821
2304350;"Forquilha";CE;-3.7985;-40.2621
2205565;"Lagoa do Barro do Piauí";PI;-8.4815;-41.5307
4306551;"Dom Pedro de Alcântara";RS;-29.3690;-49.8482
4322905;"Viadutos";RS;-27.5674;-52.0201
2516508;"Taperoá";PB;-7.2112;-36.8242
1506401;"Santa Cruz do Arari";PA;-0.6644;-49.1715
3118007;"Congonhas";MG;-20.5077;-43.8608
2606200;"Goiana";PE;-7.5582;-34.9986
4119202;"Pinhalão";PR;-23.7913;-50.0587
2205557;"Lagoa Alegre";PI;-4.5158;-42.6238
2708204;"São Brás";AL;-10.1268;-36.8986
3305109;"São João de Meriti";RJ;-22.7784;-43.3685
3526209;"Juquitiba";SP;-23.9324;-47.0686
4217808;"Taió";SC;-27.1174;-50.0001
3150703;"Pirajuba";MG;-19.9077;-48.7002
3517901;"Guaraci";SP;-20.4996;-48.9441
1707009;"Dianópolis";TO;-11.6260;-46.8204
2205540;"Lagoinha do Piauí";PI;-5.8298;-42.6325
4314704;"Planalto";RS;-27.3345;-53.0620
2508307;"Lagoa Seca";PB;-7.1568;-35.8536
2107605;"Palmeirândia";MA;-2.6454;-44.8955
4111001;"Itambaracá";PR;-23.0136;-50.4076
1506500;"Santa Izabel do Pará";PA;-1.2988;-48.1649
2205532;"Jurema";PI;-9.2213;-43.1288
5103502;"Diamantino";MT;-14.4051;-56.4331
1302504;"Manacapuru";AM;-3.3020;-60.6208
4323002;"Viamão";RS;-30.0822;-51.0258
3518008;"Guarani d'Oeste";SP;-20.0748;-50.3398
3501152;"Alumínio";SP;-23.5310;-47.2531
4209607;"Lauro Müller";SC;-28.3954;-49.3969
3125507;"São Gonçalo do Rio Preto";MG;-18.0049;-43.3818
2205524;"Júlio Borges";PI;-10.3290;-44.2376
4217907;"Tangará";SC;-27.1040;-51.2459
5209804;"Hidrolina";GO;-14.7251;-49.4656
5102850;"Castanheira";MT;-11.1394;-58.6129
2312601;"São Luís do Curu";CE;-3.6690;-39.2410
3550704;"São Sebastião";SP;-23.8049;-45.4015
2205516;"Juazeiro do Piauí";PI;-5.1713;-41.7058
1715150;"Novo Alegre";TO;-12.9152;-46.5742
4314803;"Portão";RS;-29.6925;-51.2353
1400175;"Cantá";RR;2.6102;-60.6010
4102802;"Bela Vista do Paraíso";PR;-22.9963;-51.1894
2107704;"Paraibano";MA;-6.4332;-43.9840
2807303;"Telha";SE;-10.2097;-36.8843
2500106;"Água Branca";PB;-7.5133;-37.6389
3534203;"Orindiúva";SP;-20.1815;-49.3521
4127700;"Toledo";PR;-24.7227;-53.7403
3509809;"Campos Novos Paulista";SP;-22.6029;-50.0002
2401859;"Caiçara do Norte";RN;-5.0616;-36.0487
3109907;"Caetanópolis";MG;-19.2954;-44.4135
1715259;"Novo Jardim";TO;-11.8229;-46.6286
4314787;"Ponte Preta";RS;-27.6592;-52.4900
2700102;"Água Branca";AL;-9.2616;-37.9366
1400159;"Bonfim";RR;3.3579;-59.8319
2913705;"Inhambupe";BA;-11.7855;-38.3532
3117306;"Conceição das Alagoas";MG;-19.9180;-48.3864
5209903;"Iaciara";GO;-14.0978;-46.6333
2304400;"Fortaleza";CE;-3.7254;-38.5236
3542503;"Reginópolis";SP;-21.8889;-49.2271
5005400;"Maracaju";MS;-21.6218;-55.1563
3158953;"Santana do Paraíso";MG;-19.3688;-42.5496
4209706;"Lebon Régis";SC;-26.9339;-50.6961
4314779;"Pontão";RS;-28.0588;-52.6788
4119509;"Piraquara";PR;-25.4512;-49.0693
4103156;"Bom Jesus do Sul";PR;-26.1934;-53.6022
2205607;"Landri Sales";PI;-7.2669;-43.9298
4127809;"Tomazina";PR;-23.7794;-49.9569
2516300;"Sumé";PB;-7.6721;-36.8791
4306601;"Dom Pedrito";RS;-30.9835;-54.6739
2205599;"Lagoa do Sítio";PI;-6.5161;-41.5685
3526001;"Junqueirópolis";SP;-21.5122;-51.4397
2905503;"Caldeirão Grande";BA;-11.0201;-40.3032
2410009;"Pilões";RN;-6.2694;-38.0413
3101706;"Almenara";MG;-16.1937;-40.7010
3133758;"Itaú de Minas";MG;-20.7402;-46.7523
4201505;"Armazém";SC;-28.2626;-49.0165
5218300;"Posse";GO;-14.0931;-46.3698
5102793;"Carlinda";MT;-9.9707;-55.8270
2508109;"Lagoa";PB;-6.5906;-37.9151
5201702;"Aragarças";GO;-15.9011;-52.2481
4111308;"Itaúna do Sul";PR;-22.7301;-52.8842
2516409;"Tacima";PB;-6.4883;-35.6398
1506807;"Santarém";PA;-2.4385;-54.7157
2311900;"Saboeiro";CE;-6.5414;-39.9080
4119608;"Pitanga";PR;-24.7574;-51.7592
4315131;"Pouso Novo";RS;-29.1705;-52.2085
4323309;"Vila Flores";RS;-28.8602;-51.5536
2205581;"Lagoa do Piauí";PI;-5.4146;-42.6430
4217709;"Sombrio";SC;-29.1145;-49.6332
1302553;"Manaquiri";AM;-3.4297;-60.4594
3517802;"Guaraçaí";SP;-21.0335;-51.2090
3501202;"Álvares Florence";SP;-20.3211;-49.9106
2303709;"Caucaia";CE;-3.7334;-38.6451
2401800;"Brejinho";RN;-6.1915;-35.3589
3141900;"Minduri";MG;-21.6815;-44.6001
3305505;"Saquarema";RJ;-22.9324;-42.4969
2508208;"Lagoa de Dentro";PB;-6.6742;-35.3773
1400233;"Caroebe";RR;0.8763;-59.6981
2107506;"Paço do Lumiar";MA;-2.5512;-44.1653
4111407;"Ivaí";PR;-25.0103;-50.8580
2928802;"Santo Estêvão";BA;-12.4295;-39.2515
4315107;"Porto Xavier";RS;-27.9070;-55.1395
4306932;"Entre-Ijuís";RS;-28.3596;-54.2719
2913002;"Ibitiara";BA;-12.6525;-42.2184
3109709;"Cachoeira de Minas";MG;-22.3554;-45.7792
4209508;"Laurentino";SC;-27.2181;-49.7333
3509601;"Campo Limpo Paulista";SP;-23.2050;-46.7839
3133709;"Itatiaiuçu";MG;-20.1979;-44.4225
4306924;"Engenho Velho";RS;-27.7103;-52.9132
2401651;"Bodó";RN;-5.9866;-36.4134
5209705;"Hidrolândia";GO;-16.9665;-49.2325
4103222;"Bom Sucesso do Sul";PR;-26.0738;-52.8343
2303808;"Cedro";CE;-6.6079;-39.0592
1400209;"Caracaraí";RR;1.8275;-61.1253
2904803;"Caatiba";BA;-14.9796;-40.4092
2920601;"Maragogipe";BA;-12.7786;-38.9190
2807204;"Siriri";SE;-10.6044;-37.1145
4306908;"Encruzilhada do Sul";RS;-30.5415;-52.5212
4127601;"Tijucas do Sul";PR;-25.9276;-49.1799
4103206;"Bom Sucesso";PR;-23.7095;-51.7623
2515708;"Serra Grande";PB;-7.2147;-38.3684
4201307;"Araquari";SC;-26.3703;-48.7227
3101631;"Alfredo Vasconcelos";MG;-21.1457;-43.7763
3109808;"Cachoeira Dourada";MG;-18.5171;-49.5002
2409803;"Pedro Velho";RN;-6.4397;-35.2199
4315206;"Putinga";RS;-29.0002;-52.1559
5201504;"Aporé";GO;-18.9626;-51.9252
3509700;"Campos do Jordão";SP;-22.7418;-45.5949
3542404;"Regente Feijó";SP;-22.2241;-51.3122
2311959;"Salitre";CE;-7.2827;-40.4555
2204907;"Isaías Coelho";PI;-7.7358;-41.6771
5005806;"Nioaque";MS;-21.1589;-55.8314
4119400;"Piraí do Sul";PR;-24.5315;-49.9366
2507507;"João Pessoa";PB;-7.1688;-34.8638
3166501;"Serra Azul de Minas";MG;-18.3619;-43.1702
2904902;"Cachoeira";BA;-12.6037;-38.9632
3101607;"Alfenas";MG;-21.4251;-45.9497
4323358;"Vila Lângaro";RS;-28.1089;-52.1429
4307005;"Erechim";RS;-27.6353;-52.2743
3305307;"São Sebastião do Alto";RJ;-21.9566;-42.1346
5102702;"Canarana";MT;-13.5559;-52.2714
5201603;"Araçu";GO;-16.3577;-49.6810
4103040;"Boa Ventura de São Roque";PR;-24.8838;-51.5452
4217758;"Sul Brasil";SC;-26.7406;-52.9689
4201406;"Araranguá";SC;-28.9352;-49.4854
4315172;"Protásio Alves";RS;-28.7598;-51.4731
2409902;"Pendências";RN;-5.2564;-36.7194
5102694;"Canabrava do Norte";MT;-11.0547;-51.8366
4111209;"Itapejara d'Oeste";PR;-25.9601;-52.8149
2929107;"São Felipe";BA;-12.8472;-39.0882
2311801;"Russas";CE;-4.9386;-37.9727
5102686;"Campos de Júlio";MT;-13.7119;-59.2619
2614808;"Tacaratu";PE;-9.1070;-38.1520
3158300;"Santana da Vargem";MG;-21.2492;-45.5068
4103024;"Boa Esperança do Iguaçu";PR;-25.6350;-53.2191
4315156;"Progresso";RS;-29.2423;-52.3113
2806503;"Santa Rosa de Lima";SE;-10.6477;-37.1928
4323200;"Victor Graeff";RS;-28.5591;-52.7462
5102678;"Campo Verde";MT;-15.5433;-55.1640
3501608;"Americana";SP;-22.7445;-47.3321
4315149;"Presidente Lucena";RS;-29.5237;-51.1840
4306973;"Erebango";RS;-27.8521;-52.3028
3141801;"Minas Novas";MG;-17.2173;-42.5950
2401701;"Bom Jesus";RN;-5.9823;-35.5817
3305406;"Sapucaia";RJ;-21.9944;-42.9133
1715101;"Novo Acordo";TO;-9.9638;-47.6756
4103008;"Boa Esperança";PR;-24.2410;-52.7881
3150109;"Piau";MG;-21.5091;-43.3201
3109105;"Bueno Brandão";MG;-22.4418;-46.3512
2303600;"Catarina";CE;-6.1350;-39.8762
2920908;"Mascote";BA;-15.5670;-39.3039
4315008;"Porto Lucena";RS;-27.8534;-55.0190
2904852;"Cabaceiras do Paraguaçu";BA;-12.5358;-39.1908
2708105;"Santana do Mundaú";AL;-9.1708;-36.2217
4306957;"Entre Rios do Sul";RS;-27.5299;-52.7320
2929206;"São Francisco do Conde";BA;-12.6313;-38.6777
2606606;"Ibimirim";PE;-8.5387;-37.6887
2107902;"Passagem Franca";MA;-6.1810;-43.7834
3133600;"Itapeva";MG;-22.7665;-46.2225
5210109;"Ipameri";GO;-17.7225;-48.1604
3166303;"Sericita";MG;-20.4735;-42.4817
2409209;"Passagem";RN;-6.2789;-35.3770
2904704;"Buerarema";BA;-14.9582;-39.3013
4103107;"Bocaiúva do Sul";PR;-25.2097;-49.1125
3100906;"Águas Formosas";MG;-17.0835;-40.9339
3149952;"Periquito";MG;-19.1567;-42.2398
4200705;"Alfredo Wagner";SC;-27.7011;-49.3344
4306809;"Encantado";RS;-29.2369;-51.8723
2921005;"Mata de São João";BA;-12.5310;-38.2976
3125408;"Felício dos Santos";MG;-18.0769;-43.2470
3550605;"São Roque";SP;-23.5420;-47.1292
2401008;"Apodi";RN;-5.6666;-37.7999
3533601;"Nuporanga";SP;-20.7327;-47.7514
4111258;"Itaperuçu";PR;-25.2250;-49.3540
3158102;"Santa Maria do Salto";MG;-16.2487;-40.1487
3304706;"Santo Antônio de Pádua";RJ;-21.5389;-42.1811
4217154;"São Miguel da Boa Vista";SC;-26.6912;-53.2522
3549953;"São Lourenço da Serra";SP;-23.8536;-46.9441
3166402;"Seritinga";MG;-21.9083;-44.5199
2614600;"Tabira";PE;-7.5902;-37.5409
3117207;"Conceição das Pedras";MG;-22.1601;-45.4553
2303659;"Catunda";CE;-4.6510;-40.2015
4306767;"Eldorado do Sul";RS;-30.0010;-51.3122
4315073;"Porto Vera Cruz";RS;-27.7352;-54.9018
3525409;"Jeriquara";SP;-20.3118;-47.5892
3501400;"Álvaro de Carvalho";SP;-22.0785;-49.7205
5103106;"Cocalinho";MT;-14.3942;-51.0004
3149903;"Perdões";MG;-21.0919;-45.0900
5005681;"Mundo Novo";MS;-23.9374;-54.2785
4208955;"Jardinópolis";SC;-26.7214;-52.8604
4306759;"Doutor Ricardo";RS;-29.0933;-51.9886
3142106;"Miradouro";MG;-20.8902;-42.3429
2929008;"São Félix";BA;-12.6066;-38.9695
2606408;"Gravatá";PE;-8.2046;-35.5704
4103057;"Boa Vista da Aparecida";PR;-25.4367;-53.4092
2614709;"Tacaimbó";PE;-8.3167;-36.2918
3158201;"Santa Maria do Suaçuí";MG;-18.1894;-42.4186
4315057;"Porto Mauá";RS;-27.5735;-54.6721
2806404;"Santana do São Francisco";SE;-10.2980;-36.6179
4102406;"Bandeirantes";PR;-23.1069;-50.3720
3501509;"Alvinlândia";SP;-22.4455;-49.7634
3517208;"Guaiçara";SP;-21.6234;-49.7981
1301704;"Humaitá";AM;-7.5068;-63.0217
3133907;"Itaverava";MG;-20.6761;-43.6089
2920809;"Marcionílio Souza";BA;-13.0018;-40.5332
5210158;"Ipiranga de Goiás";GO;-15.1711;-49.6705
1506708;"Santana do Araguaia";PA;-9.3395;-50.3370
3142205;"Miraí";MG;-21.1955;-42.6128
2606507;"Iati";PE;-9.0421;-36.8488
2904753;"Buritirama";BA;-10.7143;-43.6336
3549904;"São José dos Campos";SP;-23.1849;-45.8786
4217105;"São Martinho";SC;-28.1650;-48.9792
3150000;"Pescador";MG;-18.3556;-41.5978
4200754;"Alto Bela Vista";SC;-27.4318;-51.9069
2304004;"Coreaú";CE;-3.5514;-40.6550
3509007;"Caieiras";SP;-23.3658;-46.7496
3533403;"Nova Odessa";SP;-22.7803;-47.2984
5103056;"Cláudia";MT;-11.5077;-54.8837
1301803;"Ipixuna";AM;-7.0522;-71.6930
4322558;"Vanini";RS;-28.4753;-51.8464
2708501;"São Luís do Quitunde";AL;-9.3159;-35.5617
3125705;"Felixlândia";MG;-18.7578;-44.8990
3134004;"Itinga";MG;-16.6105;-41.7709
2912905;"Ibirataia";BA;-14.0620;-39.6408
3541703;"Quatá";SP;-22.2507;-50.6958
3304755;"São Francisco de Itabapoana";RJ;-21.4735;-41.1163
4208906;"Jaraguá do Sul";SC;-26.4836;-49.0825
3166709;"Serra dos Aimorés";MG;-17.7932;-40.2471
4322541;"Vale Real";RS;-29.3960;-51.2462
3550001;"São Luiz do Paraitinga";SP;-23.2220;-45.3113
4127007;"Teixeira Soares";PR;-25.3743;-50.4613
4110656;"Iracema do Oeste";PR;-24.4295;-53.3570
4322533;"Vale do Sol";RS;-29.6042;-52.6867
2614006;"Serrita";PE;-7.9465;-39.2935
3525201;"Jarinu";SP;-23.1019;-46.7285
2700300;"Arapiraca";AL;-9.7339;-36.6568
4322525;"Vale Verde";RS;-29.7841;-52.1840
3533502;"Novo Horizonte";SP;-21.4695;-49.2220
3125804;"Fernandes Tourinho";MG;-19.1528;-42.0828
2400901;"Antônio Martins";RN;-6.2161;-37.8898
1706258;"Crixás do Tocantins";TO;-11.1049;-48.9190
2303956;"Chorozinho";CE;-4.2939;-38.4978
3158508;"Santana de Pirapama";MG;-19.0069;-44.0412
2929057;"São Félix do Coribe";BA;-13.4027;-44.1965
1714302;"Nazaré";TO;-6.3745;-47.6623
2515609;"Serra da Raiz";PB;-6.6875;-35.4429
3541802;"Queiroz";SP;-21.8000;-50.2406
4118808;"Peabiru";PR;-23.9134;-52.3457
4322509;"Vacaria";RS;-28.5023;-50.9379
1506005;"Prainha";PA;-1.8073;-53.4806
3142007;"Mirabela";MG;-16.2566;-44.1594
2605806;"Frei Miguelinho";PE;-7.9411;-35.9210
5005707;"Naviraí";MS;-23.0629;-54.2018
3517000;"Getulina";SP;-21.7992;-49.9310
4216909;"São Lourenço do Oeste";SC;-26.3557;-52.8484
4200556;"Águas Frias";SC;-26.8819;-52.8595
2204808;"Ipiranga do Piauí";PI;-6.8230;-41.7381
3525300;"Jaú";SP;-22.2971;-48.5589
5209952;"Indiara";GO;-17.1411;-49.9879
3117603;"Conceição do Pará";MG;-19.7535;-44.8973
2515971;"Sobrado";PB;-7.1469;-35.2381
3150307;"Piedade do Rio Grande";MG;-21.4686;-44.1929
1706100;"Cristalândia";TO;-10.6021;-49.1919
2507408;"Jericó";PB;-6.5540;-37.8087
1506112;"Quatipuru";PA;-0.8987;-47.0050
4110607;"Iporã";PR;-24.0081;-53.7180
2708303;"São José da Laje";AL;-9.0071;-36.0565
3517109;"Glicério";SP;-21.3836;-50.2092
5209937;"Inaciolândia";GO;-18.4877;-49.9919
4322608;"Venâncio Aires";RS;-29.6057;-52.1920
1506104;"Primavera";PA;-0.9403;-47.1172
3133808;"Itaúna";MG;-20.0735;-44.5770
4306130;"Cruzaltense";RS;-27.6684;-52.6488
4314423;"Picada Café";RS;-29.4505;-51.1328
3304557;"Rio de Janeiro";RJ;-22.9111;-43.2057
3500758;"Alambari";SP;-23.5516;-47.8994
3549805;"São José do Rio Preto";SP;-20.8140;-49.3784
4217006;"São Ludgero";SC;-28.3264;-49.1766
2905156;"Caetanos";BA;-14.3391;-40.9080
2312205;"Santa Quitéria";CE;-4.3360;-40.1547
2205151;"Jacobina do Piauí";PI;-7.9358;-41.2111
3150406;"Piedade dos Gerais";MG;-20.4701;-44.2242
4314407;"Pelotas";RS;-31.7196;-52.3424
4126801;"Tapejara";PR;-23.7364;-52.8676
4208807;"Jaguaruna";SC;-28.6160;-49.0246
3508900;"Caiabu";SP;-22.0137;-51.2355
2708402;"São José da Tapera";AL;-9.5577;-37.3808
2515930;"Sertãozinho";PB;-6.7531;-35.4399
3125606;"Felisburgo";MG;-16.6397;-40.7615
3533809;"Óleo";SP;-22.9425;-49.3419
3109006;"Brumadinho";MG;-20.1489;-44.2166
3541604;"Promissão";SP;-21.5371;-49.8591
3304524;"Rio das Ostras";RJ;-22.4986;-41.9220
2107803;"Parnarama";MA;-5.6820;-43.0910
2913309;"Ichu";BA;-11.7494;-39.1861
5005004;"Jardim";MS;-21.4809;-56.1399
4118600;"Paula Freitas";PR;-26.2097;-50.9353
4126900;"Tapira";PR;-23.3238;-53.0739
3100807;"Aguanil";MG;-20.9429;-45.3933
2205250;"Jardim do Mulato";PI;-6.0952;-42.6363
4306205;"Cruzeiro do Sul";RS;-29.5134;-51.9845
2700201;"Anadia";AL;-9.6824;-36.3048
3525607;"João Ramalho";SP;-22.2513;-50.7677
3117405;"Conceição de Ipanema";MG;-19.9297;-41.6918
4200606;"Águas Mornas";SC;-27.6997;-48.8171
5210000;"Inhumas";GO;-16.3588;-49.4943
5217401;"Pires do Rio";GO;-17.3004;-48.2801
2409100;"Passa e Fica";RN;-6.4354;-35.6428
2905107;"Caém";BA;-11.0918;-40.4357
3509254;"Cajati";SP;-24.7252;-48.1146
4110409;"Indianópolis";PR;-23.4797;-52.6982
4209151;"José Boiteux";SC;-26.9598;-49.6277
1505908;"Porto de Moz";PA;-1.7541;-52.2397
4118709;"Paulo Frontin";PR;-26.0426;-50.8334
5005103;"Jateí";MS;-22.4804;-54.3068
1301654;"Guajará";AM;-7.5484;-72.5888
4322400;"Uruguaiana";RS;-29.7564;-57.0881
2516003;"Solânea";PB;-6.7626;-35.6559
3117504;"Conceição do Mato Dentro";MG;-19.0365;-43.4257
3304607;"Santa Maria Madalena";RJ;-21.9661;-42.0144
3500808;"Alfredo Marcondes";SP;-21.9541;-51.4147
2312007;"Santana do Acaraú";CE;-3.4604;-40.2133
3150208;"Piedade de Ponte Nova";MG;-20.2454;-42.7343
5201801;"Aragoiânia";GO;-16.9125;-49.4507
3517406;"Guaíra";SP;-20.3188;-48.3107
2707701;"Rio Largo";AL;-9.5075;-35.8182
4217303;"Saudades";SC;-26.9275;-53.0026
4110508;"Ipiranga";PR;-25.0254;-50.5839
4314209;"Pedro Osório";RS;-31.8616;-52.8219
5103007;"Chapada dos Guimarães";MT;-15.4601;-55.7490
2205201;"Jaicós";PI;-7.3563;-41.1387
2928406;"Santa Rita de Cássia";BA;-11.0038;-44.5203
4322376;"Unistalda";RS;-29.0462;-55.1500
2107100;"Morros";MA;-2.8658;-44.0420
2507804;"Junco do Seridó";PB;-6.9953;-36.7143
1302009;"Itapiranga";AM;-2.7495;-58.0220
3509205;"Cajamar";SP;-23.3647;-46.8725
2303931;"Choró";CE;-4.8458;-39.1331
3517505;"Guapiaçu";SP;-20.7953;-49.2202
3541653;"Quadra";SP;-23.3011;-48.0559
4102307;"Balsa Nova";PR;-25.5805;-49.6297
3550209;"São Miguel Arcanjo";SP;-23.8787;-47.9934
2312106;"Santana do Cariri";CE;-7.1858;-39.7368
4306007;"Crissiumal";RS;-27.4979;-54.1025
2913101;"Ibititá";BA;-11.5466;-41.9770
4209102;"Joinville";SC;-26.3012;-48.8410
4314308;"Pejuçara";RS;-28.4237;-53.6572
4217402;"Schroeder";SC;-26.4118;-49.0758
2920205;"Malhada";BA;-14.3360;-43.7735
5209291;"Guaraíta";GO;-15.6309;-50.0297
4127205;"Terra Boa";PR;-23.7662;-52.4465
2303907;"Chaval";CE;-3.0322;-41.2414
2806800;"São Domingos";SE;-10.7904;-37.5669
3509304;"Cajobi";SP;-20.8808;-48.8102
5004908;"Jaraguari";MS;-20.1020;-54.4368
5201108;"Anápolis";GO;-16.3280;-48.9573
3533700;"Ocauçu";SP;-22.4392;-49.9231
3150158;"Piedade de Caratinga";MG;-19.7601;-42.0770
4200903;"Angelina";SC;-27.5841;-48.9827
3116803;"Coluna";MG;-18.2330;-42.8407
5209408;"Guarani de Goiás";GO;-13.9380;-46.4805
3542008;"Quintana";SP;-22.0708;-50.3052
2913200;"Ibotirama";BA;-12.1860;-43.2217
2515807;"Serra Redonda";PB;-7.1863;-35.6805
3109402;"Buritizeiro";MG;-17.3525;-44.9571
4209201;"Lacerdópolis";SC;-27.2608;-51.5567
4306106;"Cruz Alta";RS;-28.6451;-53.6058
3525508;"Joanópolis";SP;-22.9310;-46.2721
4119004;"Pérola d'Oeste";PR;-25.8274;-53.7428
2905008;"Caculé";BA;-14.5075;-42.2203
5201207;"Anhanguera";GO;-18.3372;-48.2191
2205003;"Itainópolis";PI;-7.4492;-41.4790
3109253;"Bugre";MG;-19.4262;-42.2561
2928208;"Santana";BA;-12.9842;-44.0489
3304904;"São Gonçalo";RJ;-22.8251;-43.0491
2409506;"Pedra Grande";RN;-5.1507;-35.8784
3166600;"Serra da Saudade";MG;-19.4399;-45.7931
3101201;"Aiuruoca";MG;-21.9779;-44.6054
2613909;"Serra Talhada";PE;-7.9904;-38.3010
4201000;"Anita Garibaldi";SC;-27.6869;-51.1300
4209177;"Jupiá";SC;-26.3996;-52.7265
3517307;"Guaimbê";SP;-21.9109;-49.8980
2507606;"Juarez Távora";PB;-7.1747;-35.5892
4110805;"Iretama";PR;-24.4222;-52.1029
4119103;"Piên";PR;-26.0996;-49.4306
2515906;"Serraria";PB;-6.8201;-35.6416
3500709;"Agudos";SP;-22.4728;-48.9896
4306072;"Cristal do Sul";RS;-27.4542;-53.2480
4322806;"Veranópolis";RS;-28.9388;-51.5492
1506302;"Salvaterra";PA;-0.7554;-48.5149
3158409;"Santana de Cataguases";MG;-21.2869;-42.5568
4217204;"São Miguel do Oeste";SC;-26.7266;-53.5184
2920007;"Maiquinique";BA;-15.6184;-40.2648
3141405;"Medina";MG;-16.2252;-41.4780
2928307;"Santanópolis";BA;-12.0255;-38.8666
2401305;"Campo Grande";RN;-5.8639;-37.3112
2605707;"Floresta";PE;-8.6019;-38.5688
2912509;"Ibipitanga";BA;-12.8805;-42.4898
2205102;"Itaueira";PI;-7.6034;-43.0256
4306056;"Cristal";RS;-31.0010;-52.0465
3305000;"São João da Barra";RJ;-21.6335;-41.0488
2107001;"Montes Altos";MA;-5.8322;-47.0667
4102604;"Barracão";PR;-26.2522;-53.6347
2507705;"Juazeirinho";PB;-7.0686;-36.5757
4110904;"Itaguajé";PR;-22.6189;-51.9674
2806602;"Santo Amaro das Brotas";SE;-10.7894;-37.0550
2311405;"Quixeramobim";CE;-5.1982;-39.2978
3509106;"Caiuá";SP;-21.8308;-51.9873
4314605;"Piratini";RS;-31.4488;-53.1043
2409332;"Santa Maria";RN;-5.8410;-35.6942
4306429;"Dois Irmãos das Missões";RS;-27.6596;-53.5327
3109204;"Buenópolis";MG;-17.8736;-44.1772
4209003;"Joaçaba";SC;-27.1740;-51.5047
3133204;"Itanhomi";MG;-19.1716;-41.8649
5209200;"Guapó";GO;-16.8327;-49.5324
2904308;"Brejões";BA;-13.1027;-39.7926
1706506;"Darcinópolis";TO;-6.7088;-47.7539
3165909;"Senador Modestino Gonçalves";MG;-17.9470;-43.2250
2920106;"Mairi";BA;-11.7120;-40.1485
4127106;"Telêmaco Borba";PR;-24.3294;-50.6217
4102703;"Barra do Jacaré";PR;-23.1168;-50.1857
2303204;"Caririaçu";CE;-7.0467;-39.2852
4306403;"Dois Irmãos";RS;-29.5895;-51.0904
2806701;"São Cristóvão";SE;-11.0142;-37.2052
2409308;"Patu";RN;-6.1099;-37.6379
3101003;"Águas Vermelhas";MG;-15.7449;-41.4581
2515203;"São Sebastião do Umbuzeiro";PB;-8.1533;-37.0086
3109303;"Buritis";MG;-15.6238;-46.4229
4200804;"Anchieta";SC;-26.5351;-53.3319
3157708;"Santa Juliana";MG;-19.3106;-47.5263
4118907;"Pérola";PR;-23.8039;-53.6879
3125002;"Ewbank da Câmara";MG;-21.5502;-43.5091
3166006;"Senhora de Oliveira";MG;-20.7942;-43.3445
4306379;"Dilermando de Aguiar";RS;-29.7063;-54.2084
2204402;"Gilbués";PI;-9.8337;-45.3433
2401107;"Areia Branca";RN;-4.9563;-37.1359
3141207;"Matutina";MG;-19.2225;-45.9715
2920452;"Mansidão";BA;-10.7182;-44.0356
4322855;"Vespasiano Corrêa";RS;-29.0692;-51.8602
1506351;"Santa Bárbara do Pará";PA;-1.2285;-48.2918
2409407;"Pau dos Ferros";RN;-6.1127;-38.2035
3501004;"Altinópolis";SP;-21.0269;-47.3731
